#,x,y,E,Width,Length,Iterations
1225.0,0.01,5.0,1641063.0,,,
1226.0,0.01,5.0,1641063.0,,,
1227.0,0.01,5.0,1641063.0,,,
1228.0,0.01,5.0,1641063.0,,,
1229.0,0.01,5.0,1641063.0,,,
1230.0,0.01,5.0,1641063.0,,,
1231.0,0.01,5.0,1641063.0,,,
1231.0,0.10625689334967188,4.892473146834975,729298.1531780798,,,
1231.0,1.570436114007495,5.755597763971622,676403.4490762184,,,
1232.0,0.01,5.0,1641063.0,,,
1233.0,0.01,5.0,1641063.0,,,
1233.0,0.26091074144946724,5.139606259848344,1256898.7840723589,,,
1234.0,0.01,5.0,1641063.0,,,
1235.0,0.01,5.0,1641063.0,,,
1235.0,2.1535887249410215,3.269277371695721,1505602.5399352883,,,
1236.0,0.01,5.0,1641063.0,,,
1236.0,0.08992604775144772,4.944786575814695,1113463.2883279552,,,
1237.0,0.01,5.0,1641063.0,,,
1238.0,0.01,5.0,1641063.0,,,
1239.0,0.01,5.0,1641063.0,,,
1240.0,0.01,5.0,1641063.0,,,
1240.0,0.7384822227867075,4.863913410354952,1546303.4555521698,,,
1241.0,0.01,5.0,1641063.0,,,
1242.0,0.01,5.0,1641063.0,,,
1243.0,0.01,5.0,1641063.0,,,
1244.0,0.01,5.0,1641063.0,,,
1245.0,0.01,5.0,1641063.0,,,
1245.0,4.971909696789176,9.707344544344725,864111.0141497639,,,
1245.0,7.538791261674872,6.933112797436045,782637.685535185,,,
1246.0,0.01,5.0,1641063.0,,,
1247.0,0.01,5.0,1641063.0,,,
1248.0,0.01,5.0,1641063.0,,,
1249.0,0.01,5.0,1641063.0,,,
1250.0,0.01,5.0,1641063.0,,,
1251.0,0.01,5.0,1641063.0,,,
1252.0,0.01,5.0,1641063.0,,,
1253.0,0.01,5.0,1641063.0,,,
1254.0,0.01,5.0,1641063.0,,,
1255.0,0.01,5.0,1641063.0,,,
1255.0,4.055035821465609,9.2298585099585,783609.2619805108,,,
1256.0,0.01,5.0,1641063.0,,,
1257.0,0.01,5.0,1641063.0,,,
1257.0,0.24134312058083393,4.992652263067961,1646527.4114060125,,,
1258.0,0.01,5.0,1641063.0,,,
1259.0,0.01,5.0,1641063.0,,,
1259.0,0.6536361008927891,2.109920901818989,1399535.7005841488,,,
1260.0,0.01,5.0,1641063.0,,,
1261.0,0.01,5.0,1641063.0,,,
1262.0,0.01,5.0,1641063.0,,,
1263.0,0.01,5.0,1641063.0,,,
1263.0,2.2925513172428413,3.0001155777963717,929346.6949182492,,,
1264.0,0.01,5.0,1641063.0,,,
1265.0,0.01,5.0,1641063.0,,,
1265.0,0.911368003857498,6.749676214864404,1444116.395490427,,,
1266.0,0.01,5.0,1641063.0,,,
1266.0,0.6911134173124279,3.4111651685141835,1432130.2601869756,,,
1267.0,0.01,5.0,1641063.0,,,
1268.0,0.01,5.0,1641063.0,,,
1269.0,0.01,5.0,1641063.0,,,
1269.0,2.3933325794577374,4.727916415196719,1548427.613755388,,,
1269.0,5.60315982993183,5.33055862002786,1501978.2404362888,,,
1269.0,4.642290158817548,6.266269235367037,1134139.580398761,,,
1269.0,5.858879770149806,6.895346432443015,1055560.1652100987,,,
1269.0,6.256974751205008,8.537428341542011,902347.2016207827,,,
1270.0,0.01,5.0,1641063.0,,,
1270.0,1.2138817524993721,4.742863663727197,1575976.548450791,,,
1271.0,0.01,5.0,1641063.0,,,
1272.0,0.01,5.0,1641063.0,,,
1273.0,0.01,5.0,1641063.0,,,
1274.0,0.01,5.0,1641063.0,,,
1275.0,0.01,5.0,1641063.0,,,
1276.0,0.01,5.0,1641063.0,,,
1277.0,0.01,5.0,1641063.0,,,
1278.0,0.01,5.0,1641063.0,,,
1278.0,8.889678631414442,8.705398368961276,1534253.7935170636,,,
1279.0,0.01,5.0,1641063.0,,,
1279.0,1.6563993808951039,5.691246780025252,1400137.9087757904,,,
1280.0,0.01,5.0,1641063.0,,,
1281.0,0.01,5.0,1641063.0,,,
1282.0,0.01,5.0,1641063.0,,,
1283.0,0.01,5.0,1641063.0,,,
1283.0,5.061442307381401,6.328057146570056,1541181.0544983735,,,
1284.0,0.01,5.0,1641063.0,,,
1285.0,0.01,5.0,1641063.0,,,
1285.0,0.7832644988571983,3.8434881275048696,1462647.911313108,,,
1285.0,2.2021586009307352,5.176727117020809,777223.4768036553,,,
1286.0,0.01,5.0,1641063.0,,,
1286.0,8.449580431618138,9.325581720392709,1527688.254231359,,,
1287.0,0.01,5.0,1641063.0,,,
1288.0,0.01,5.0,1641063.0,,,
1288.0,0.19916629802415436,4.969639333008219,1547182.6111197702,,,
1288.0,0.3059506371884261,4.9475043676456645,1489615.5174125093,,,
1289.0,0.01,5.0,1641063.0,,,
1289.0,0.2883298588945063,5.118644871331647,1393668.5228077967,,,
1290.0,0.01,5.0,1641063.0,,,
1291.0,0.01,5.0,1641063.0,,,
1291.0,6.2518054325833115,2.9832546465378105,1491728.3378437846,,,
1292.0,0.01,5.0,1641063.0,,,
1293.0,0.01,5.0,1641063.0,,,
1294.0,0.01,5.0,1641063.0,,,
1295.0,0.01,5.0,1641063.0,,,
1296.0,0.01,5.0,1641063.0,,,
1297.0,0.01,5.0,1641063.0,,,
1298.0,0.01,5.0,1641063.0,,,
1299.0,0.01,5.0,1641063.0,,,
1300.0,0.01,5.0,1641063.0,,,
1300.0,3.111845228524668,2.148796772810407,1497424.523369627,,,
1301.0,0.01,5.0,1641063.0,,,
1302.0,0.01,5.0,1641063.0,,,
1303.0,0.01,5.0,1641063.0,,,
1304.0,0.01,5.0,1641063.0,,,
1305.0,0.01,5.0,1641063.0,,,
1306.0,0.01,5.0,1641063.0,,,
1307.0,0.01,5.0,1641063.0,,,
1308.0,0.01,5.0,1641063.0,,,
1309.0,0.01,5.0,1641063.0,,,
1310.0,0.01,5.0,1641063.0,,,
1310.0,0.46783091009972627,4.730239951090657,1522060.5517393565,,,
1310.0,0.8412887304007809,5.242066032807665,1362536.115155696,,,
1311.0,0.01,5.0,1641063.0,,,
1312.0,0.01,5.0,1641063.0,,,
1313.0,0.01,5.0,1641063.0,,,
1314.0,0.01,5.0,1641063.0,,,
1315.0,0.01,5.0,1641063.0,,,
1316.0,0.01,5.0,1641063.0,,,
1317.0,0.01,5.0,1641063.0,,,
1318.0,0.01,5.0,1641063.0,,,
1319.0,0.01,5.0,1641063.0,,,
1319.0,0.012763429890885847,4.996148276536955,1467824.5445382567,,,
1319.0,2.7073097922115004,2.5426782368747083,803120.1702438403,,,
1319.0,8.030687025133933,2.0946843534291433,800914.0165547954,,,
1319.0,8.072629886242257,2.1013828713995455,755108.0648589596,,,
1320.0,0.01,5.0,1641063.0,,,
1321.0,0.01,5.0,1641063.0,,,
1322.0,0.01,5.0,1641063.0,,,
1323.0,0.01,5.0,1641063.0,,,
1323.0,0.9007452475142287,5.554531031716511,1519559.7237834325,,,
1324.0,0.01,5.0,1641063.0,,,
1324.0,0.12424018248075262,4.944457736569696,1331731.664239508,,,
1325.0,0.01,5.0,1641063.0,,,
1326.0,0.01,5.0,1641063.0,,,
1326.0,6.632302120171991,7.5534130683307374,1433958.2266906868,,,
1327.0,0.01,5.0,1641063.0,,,
1328.0,0.01,5.0,1641063.0,,,
1329.0,0.01,5.0,1641063.0,,,
1329.0,0.7719293705308382,4.699350330888138,1425191.4671169089,,,
1329.0,0.12191994225189817,4.48419365998728,1044017.7638736762,,,
1330.0,0.01,5.0,1641063.0,,,
1331.0,0.01,5.0,1641063.0,,,
1332.0,0.01,5.0,1641063.0,,,
1332.0,1.60602270072042,2.0242060912984154,1446881.9355391369,,,
1332.0,0.1285266844693318,0.9933164916739856,1077886.2045713426,,,
1332.0,0.3232733161012372,1.0093555075763536,1017448.7323113695,,,
1333.0,0.01,5.0,1641063.0,,,
1333.0,2.5313476993728132,3.745480905004075,1319728.0225483996,,,
1333.0,4.5106394736321285,1.665233166940649,1196879.9353657898,,,
1334.0,0.01,5.0,1641063.0,,,
1335.0,0.01,5.0,1641063.0,,,
1335.0,2.3066077063429105,6.762922244106255,1034475.6588846176,,,
1336.0,0.01,5.0,1641063.0,,,
1336.0,0.7133371866324553,5.2438053208009565,1470635.392404556,,,
1337.0,0.01,5.0,1641063.0,,,
1338.0,0.01,5.0,1641063.0,,,
1339.0,0.01,5.0,1641063.0,,,
1340.0,0.01,5.0,1641063.0,,,
1341.0,0.01,5.0,1641063.0,,,
1342.0,0.01,5.0,1641063.0,,,
1343.0,0.01,5.0,1641063.0,,,
1344.0,0.01,5.0,1641063.0,,,
1345.0,0.01,5.0,1641063.0,,,
1345.0,0.8599339567648401,4.904076677276359,1627377.1162509061,,,
1345.0,2.279946383252912,5.529046637209212,1368091.1293118505,,,
1346.0,0.01,5.0,1641063.0,,,
1347.0,0.01,5.0,1641063.0,,,
1348.0,0.01,5.0,1641063.0,,,
1349.0,0.01,5.0,1641063.0,,,
1350.0,0.01,5.0,1641063.0,,,
1350.0,3.6916781454722107,5.343724800798008,1633892.5138575227,,,
1351.0,0.01,5.0,1641063.0,,,
1351.0,4.364319698680398,4.119164868215648,1583123.1121058464,,,
1352.0,0.01,5.0,1641063.0,,,
1352.0,0.16054403150856003,4.972273277795444,1593889.4111595599,,,
1352.0,1.5974792553445059,1.9701639702511247,1397818.1582224574,,,
1353.0,0.01,5.0,1641063.0,,,
1354.0,0.01,5.0,1641063.0,,,
1354.0,0.2689640130075345,5.09155895459626,1538238.987955556,,,
1354.0,6.63543639167331,5.05638104201076,1452624.0143616248,,,
1354.0,7.749587764372707,6.715568515810071,1294975.0298079068,,,
1354.0,8.145677499643375,5.8460795077028855,1133134.71972968,,,
1355.0,0.01,5.0,1641063.0,,,
1356.0,0.01,5.0,1641063.0,,,
1356.0,4.004359165885132,2.267894967629601,1120616.2414616095,,,
1356.0,4.90494829957013,2.9689182172925612,1029597.0090066912,,,
1357.0,0.01,5.0,1641063.0,,,
1358.0,0.01,5.0,1641063.0,,,
1359.0,0.01,5.0,1641063.0,,,
1359.0,0.21737568371705907,5.09534603883164,1531400.3552036514,,,
1360.0,0.01,5.0,1641063.0,,,
1360.0,1.3294411807369308,3.3100145571713186,1474043.3680250577,,,
1361.0,0.01,5.0,1641063.0,,,
1362.0,0.01,5.0,1641063.0,,,
1363.0,0.01,5.0,1641063.0,,,
1363.0,0.1879101786463097,5.00678724312907,1645789.9327529303,,,
1364.0,0.01,5.0,1641063.0,,,
1365.0,0.01,5.0,1641063.0,,,
1365.0,2.153541374328506,4.862922670499937,1641453.9407939718,,,
1366.0,0.01,5.0,1641063.0,,,
1367.0,0.01,5.0,1641063.0,,,
1368.0,0.01,5.0,1641063.0,,,
1368.0,3.1117381396180055,3.593176192684788,1365778.8396147084,,,
1369.0,0.01,5.0,1641063.0,,,
1370.0,0.01,5.0,1641063.0,,,
1371.0,0.01,5.0,1641063.0,,,
1372.0,0.01,5.0,1641063.0,,,
1373.0,0.01,5.0,1641063.0,,,
1373.0,0.7339320945214175,4.997258491872904,1648171.7735604285,,,
1374.0,0.01,5.0,1641063.0,,,
1374.0,0.04788071409345914,5.247166530079858,1387566.1593607115,,,
1375.0,0.01,5.0,1641063.0,,,
1376.0,0.01,5.0,1641063.0,,,
1377.0,0.01,5.0,1641063.0,,,
1378.0,0.01,5.0,1641063.0,,,
1379.0,0.01,5.0,1641063.0,,,
1380.0,0.01,5.0,1641063.0,,,
1381.0,0.01,5.0,1641063.0,,,
1382.0,0.01,5.0,1641063.0,,,
1383.0,0.01,5.0,1641063.0,,,
1384.0,0.01,5.0,1641063.0,,,
1384.0,5.986388320457336,6.154253242407602,1588672.3909449482,,,
1385.0,0.01,5.0,1641063.0,,,
1386.0,0.01,5.0,1641063.0,,,
1387.0,0.01,5.0,1641063.0,,,
1388.0,0.01,5.0,1641063.0,,,
1389.0,0.01,5.0,1641063.0,,,
1390.0,0.01,5.0,1641063.0,,,
1391.0,0.01,5.0,1641063.0,,,
1392.0,0.01,5.0,1641063.0,,,
1393.0,0.01,5.0,1641063.0,,,
1393.0,1.7295083472141082,5.8763086972204865,1306925.5395095688,,,
1394.0,0.01,5.0,1641063.0,,,
1395.0,0.01,5.0,1641063.0,,,
1395.0,4.105448142181999,8.077663210084888,1050792.277093968,,,
1396.0,0.01,5.0,1641063.0,,,
1396.0,1.7783400092927146,5.490612017962407,1529889.8111834552,,,
1396.0,1.6863866133585323,4.656066401355111,1250289.424753168,,,
1396.0,4.35619645656089,3.2856770931071604,992748.2348634853,,,
1397.0,0.01,5.0,1641063.0,,,
1398.0,0.01,5.0,1641063.0,,,
1398.0,1.2363468724162603,4.374771714718095,1306710.3359239467,,,
1399.0,0.01,5.0,1641063.0,,,
1400.0,0.01,5.0,1641063.0,,,
1400.0,0.3631210163232525,4.9506746394349666,1616516.819980731,,,
1401.0,0.01,5.0,1641063.0,,,
1402.0,0.01,5.0,1641063.0,,,
1403.0,0.01,5.0,1641063.0,,,
1403.0,3.7350535855307183,1.7683050704157806,937363.7428398179,,,
1403.0,6.230970833313701,0.7599046857424685,876847.0997715973,,,
1404.0,0.01,5.0,1641063.0,,,
1404.0,5.862574066520246,0.539457524614666,1039988.3203492756,,,
1404.0,7.474726837335977,5.6397384711936915,896691.8654318734,,,
1405.0,0.01,5.0,1641063.0,,,
1405.0,6.746386732673086,0.2993837581977328,1513863.1004827172,,,
1406.0,0.01,5.0,1641063.0,,,
1406.0,1.2471050302408528,0.2290844096772906,1405682.7640737104,,,
1407.0,0.01,5.0,1641063.0,,,
1408.0,0.01,5.0,1641063.0,,,
1408.0,5.350604621348759,2.3838374611722735,1327859.708006435,,,
1408.0,5.55368071706673,0.19113353156059665,1114101.783210236,,,
1409.0,0.01,5.0,1641063.0,,,
1409.0,0.9854703845753965,7.119955263674852,1436616.5165204774,,,
1410.0,0.01,5.0,1641063.0,,,
1411.0,0.01,5.0,1641063.0,,,
1412.0,0.01,5.0,1641063.0,,,
1413.0,0.01,5.0,1641063.0,,,
1414.0,0.01,5.0,1641063.0,,,
1415.0,0.01,5.0,1641063.0,,,
1416.0,0.01,5.0,1641063.0,,,
1416.0,1.8512032946397294,6.395866757102263,1044055.0088498818,,,
1416.0,4.561824968767162,4.599749337726742,727289.3435078688,,,
1417.0,0.01,5.0,1641063.0,,,
1418.0,0.01,5.0,1641063.0,,,
1418.0,1.8158475209141174,3.6781610779995404,1511272.8578018085,,,
1419.0,0.01,5.0,1641063.0,,,
1420.0,0.01,5.0,1641063.0,,,
1421.0,0.01,5.0,1641063.0,,,
1422.0,0.01,5.0,1641063.0,,,
1423.0,0.01,5.0,1641063.0,,,
1423.0,0.31149458563761795,5.240809314359253,1003501.2717978843,,,
1423.0,1.0585125502267894,7.253014899778515,870508.2235057012,,,
1424.0,0.01,5.0,1641063.0,,,
1425.0,0.01,5.0,1641063.0,,,
1426.0,0.01,5.0,1641063.0,,,
1427.0,0.01,5.0,1641063.0,,,
1428.0,0.01,5.0,1641063.0,,,
1429.0,0.01,5.0,1641063.0,,,
1429.0,0.11352792583437787,3.4232657923940586,1372101.243665915,,,
1430.0,0.01,5.0,1641063.0,,,
1430.0,0.16187977330821166,4.916527770587547,1264203.819750091,,,
1430.0,2.1415035162477865,5.829103695550795,1046214.2173273094,,,
1431.0,0.01,5.0,1641063.0,,,
1432.0,0.01,5.0,1641063.0,,,
1433.0,0.01,5.0,1641063.0,,,
1434.0,0.01,5.0,1641063.0,,,
1435.0,0.01,5.0,1641063.0,,,
1435.0,8.121073288193205,3.65585076116703,1547017.8394260847,,,
1436.0,0.01,5.0,1641063.0,,,
1436.0,0.44193607128063217,5.853724484597719,1442891.1678340912,,,
1436.0,2.769785232274822,5.243594467421278,1356805.691913151,,,
1437.0,0.01,5.0,1641063.0,,,
1437.0,4.867598073841267,0.31525353705929415,850536.3664291232,,,
1438.0,0.01,5.0,1641063.0,,,
1439.0,0.01,5.0,1641063.0,,,
1440.0,0.01,5.0,1641063.0,,,
1441.0,0.01,5.0,1641063.0,,,
1441.0,1.8905787002197456,5.311919601197877,1547013.1674677,,,
1442.0,0.01,5.0,1641063.0,,,
1443.0,0.01,5.0,1641063.0,,,
1444.0,0.01,5.0,1641063.0,,,
1445.0,0.01,5.0,1641063.0,,,
1446.0,0.01,5.0,1641063.0,,,
1447.0,0.01,5.0,1641063.0,,,
1447.0,0.9812483512442131,4.670735291892578,1477568.119681442,,,
1448.0,0.01,5.0,1641063.0,,,
1449.0,0.01,5.0,1641063.0,,,
1450.0,0.01,5.0,1641063.0,,,
1451.0,0.01,5.0,1641063.0,,,
1451.0,1.999213997592389,6.067426650058224,1278127.5307986382,,,
1451.0,2.6610918337997265,8.830403164749157,1092232.3502705388,,,
1452.0,0.01,5.0,1641063.0,,,
1453.0,0.01,5.0,1641063.0,,,
1453.0,0.6520077504119375,1.7034663509909498,1394760.449803512,,,
1453.0,3.512936670181002,0.3893267023128433,1155708.594885953,,,
1454.0,0.01,5.0,1641063.0,,,
1454.0,1.4102165881268516,3.715381049874974,1497549.9446333407,,,
1454.0,1.864652433908048,3.7982930357354565,1455396.689288974,,,
1455.0,0.01,5.0,1641063.0,,,
1455.0,0.30123696050684995,4.9439127720899405,1589000.4668299868,,,
1456.0,0.01,5.0,1641063.0,,,
1456.0,3.3835506347448847,2.555349934285501,1078265.1251653025,,,
1457.0,0.01,5.0,1641063.0,,,
1457.0,2.8052222225775276,4.554660935284628,1607219.5958839003,,,
1457.0,3.676267153930449,4.651001276495878,1594613.37939202,,,
1457.0,4.829358036229425,4.154480970528159,1489973.3054916058,,,
1458.0,0.01,5.0,1641063.0,,,
1459.0,0.01,5.0,1641063.0,,,
1459.0,1.849706947213368,2.6428639451659706,1474019.1818432477,,,
1460.0,0.01,5.0,1641063.0,,,
1461.0,0.01,5.0,1641063.0,,,
1462.0,0.01,5.0,1641063.0,,,
1463.0,0.01,5.0,1641063.0,,,
1463.0,1.4257283820742084,4.674414056389336,1565046.9766478739,,,
1463.0,4.510668152130223,3.7262821849919145,1435606.5295958011,,,
1464.0,0.01,5.0,1641063.0,,,
1465.0,0.01,5.0,1641063.0,,,
1466.0,0.01,5.0,1641063.0,,,
1467.0,0.01,5.0,1641063.0,,,
1467.0,0.4571328234532933,1.9684812402462364,1386558.0658351188,,,
1468.0,0.01,5.0,1641063.0,,,
1468.0,2.535376226573997,5.810166591754802,1493734.4703929005,,,
1469.0,0.01,5.0,1641063.0,,,
1470.0,0.01,5.0,1641063.0,,,
1470.0,3.139709322150652,6.642926840084167,1290600.5239292793,,,
1471.0,0.01,5.0,1641063.0,,,
1471.0,1.7137107426167542,5.85846587222868,1528307.997766844,,,
1472.0,0.01,5.0,1641063.0,,,
1473.0,0.01,5.0,1641063.0,,,
1473.0,1.5522068483216631,3.326454634220993,753069.2184122474,,,
1473.0,2.5224456560002144,3.2937049120347814,711103.8087739806,,,
1474.0,0.01,5.0,1641063.0,,,
1475.0,0.01,5.0,1641063.0,,,
1476.0,0.01,5.0,1641063.0,,,
1477.0,0.01,5.0,1641063.0,,,
1478.0,0.01,5.0,1641063.0,,,
1479.0,0.01,5.0,1641063.0,,,
1480.0,0.01,5.0,1641063.0,,,
1480.0,1.96064728491146,6.970060211581626,812366.4314527473,,,
1481.0,0.01,5.0,1641063.0,,,
1482.0,0.01,5.0,1641063.0,,,
1482.0,1.7613089379861504,7.034223528836866,1481173.680648853,,,
1483.0,0.01,5.0,1641063.0,,,
1484.0,0.01,5.0,1641063.0,,,
1485.0,0.01,5.0,1641063.0,,,
1486.0,0.01,5.0,1641063.0,,,
1486.0,4.38991426546093,8.978119792491047,899952.6827663569,,,
1487.0,0.01,5.0,1641063.0,,,
1487.0,2.3834787292599504,2.9639794922560854,946502.6964262106,,,
1488.0,0.01,5.0,1641063.0,,,
1488.0,0.2948676096153284,5.474820308824046,1454787.2503690603,,,
1488.0,5.444932523250122,8.833855899394635,1345087.9101507594,,,
1489.0,0.01,5.0,1641063.0,,,
1490.0,0.01,5.0,1641063.0,,,
1491.0,0.01,5.0,1641063.0,,,
1492.0,0.01,5.0,1641063.0,,,
1493.0,0.01,5.0,1641063.0,,,
1494.0,0.01,5.0,1641063.0,,,
1494.0,1.1531471077056548,3.4992504804423934,1472230.670737621,,,
1495.0,0.01,5.0,1641063.0,,,
1496.0,0.01,5.0,1641063.0,,,
1497.0,0.01,5.0,1641063.0,,,
1498.0,0.01,5.0,1641063.0,,,
1498.0,0.1377388291257806,5.00180688709856,1647864.3840025233,,,
1499.0,0.01,5.0,1641063.0,,,
1500.0,0.01,5.0,1641063.0,,,
1501.0,0.01,5.0,1641063.0,,,
1501.0,1.7560236761048724,4.75502416511902,1547773.768541327,,,
1501.0,6.222391438420856,5.427685401835502,1519875.6887525797,,,
1502.0,0.01,5.0,1641063.0,,,
1503.0,0.01,5.0,1641063.0,,,
1504.0,0.01,5.0,1641063.0,,,
1505.0,0.01,5.0,1641063.0,,,
1505.0,2.1263011226956885,5.667224282088884,1540425.2663100148,,,
1506.0,0.01,5.0,1641063.0,,,
1506.0,0.49585852937618147,5.452698474335146,878971.7737935366,,,
1506.0,0.26107544550915945,0.7289900095636126,723961.6832165907,,,
1507.0,0.01,5.0,1641063.0,,,
1507.0,9.058188717354671,8.439805428705801,1536623.4651433993,,,
1508.0,0.01,5.0,1641063.0,,,
1509.0,0.01,5.0,1641063.0,,,
1509.0,3.981081766964134,3.6085608130120557,1538426.18321421,,,
1509.0,5.053763738202502,3.602325174019626,1452800.4825610733,,,
1510.0,0.01,5.0,1641063.0,,,
1510.0,1.039209098387604,5.170428791969988,1604018.492342844,,,
1511.0,0.01,5.0,1641063.0,,,
1512.0,0.01,5.0,1641063.0,,,
1512.0,0.9148881432934779,6.031204143476881,1482549.8353323569,,,
1512.0,1.5689631773664692,5.802739119354083,1389885.3213247804,,,
1512.0,0.7969901422021316,6.786532712636462,1063132.7759873404,,,
1513.0,0.01,5.0,1641063.0,,,
1514.0,0.01,5.0,1641063.0,,,
1515.0,0.01,5.0,1641063.0,,,
1515.0,0.9368158633942376,4.734805746259758,1522930.1172930223,,,
1516.0,0.01,5.0,1641063.0,,,
1517.0,0.01,5.0,1641063.0,,,
1517.0,1.0901645424700719,4.870126209626822,1624607.2589939234,,,
1518.0,0.01,5.0,1641063.0,,,
1519.0,0.01,5.0,1641063.0,,,
1520.0,0.01,5.0,1641063.0,,,
1521.0,0.01,5.0,1641063.0,,,
1522.0,0.01,5.0,1641063.0,,,
1523.0,0.01,5.0,1641063.0,,,
1524.0,0.01,5.0,1641063.0,,,
1525.0,0.01,5.0,1641063.0,,,
1526.0,0.01,5.0,1641063.0,,,
1526.0,1.7360023716159194,6.29002248189767,1054942.0107424203,,,
1526.0,5.428726937846595,7.284066039432273,987631.1857625376,,,
1527.0,0.01,5.0,1641063.0,,,
1528.0,0.01,5.0,1641063.0,,,
1529.0,0.01,5.0,1641063.0,,,
1529.0,1.0149102332661986,4.436277216561146,1251989.2017729026,,,
1530.0,0.01,5.0,1641063.0,,,
1530.0,0.18405125368973535,5.092946122008112,1526134.623958259,,,
1531.0,0.01,5.0,1641063.0,,,
1532.0,0.01,5.0,1641063.0,,,
1533.0,0.01,5.0,1641063.0,,,
1534.0,0.01,5.0,1641063.0,,,
1534.0,0.33979802646109286,6.094812815465422,1412558.5539592311,,,
1535.0,0.01,5.0,1641063.0,,,
1536.0,0.01,5.0,1641063.0,,,
1537.0,0.01,5.0,1641063.0,,,
1538.0,0.01,5.0,1641063.0,,,
1539.0,0.01,5.0,1641063.0,,,
1540.0,0.01,5.0,1641063.0,,,
1541.0,0.01,5.0,1641063.0,,,
1542.0,0.01,5.0,1641063.0,,,
1542.0,0.5926102841293072,5.732761296166557,1475379.101294305,,,
1543.0,0.01,5.0,1641063.0,,,
1544.0,0.01,5.0,1641063.0,,,
1545.0,0.01,5.0,1641063.0,,,
1546.0,0.01,5.0,1641063.0,,,
1547.0,0.01,5.0,1641063.0,,,
1547.0,2.9675362358732906,5.554520514872383,1591982.5905518946,,,
1548.0,0.01,5.0,1641063.0,,,
1548.0,0.03390880711810715,4.816555809038652,1383546.9771836724,,,
1549.0,0.01,5.0,1641063.0,,,
1550.0,0.01,5.0,1641063.0,,,
1550.0,3.0351214423527195,4.498068992493543,1547011.3300150828,,,
1551.0,0.01,5.0,1641063.0,,,
1552.0,0.01,5.0,1641063.0,,,
1552.0,0.051359695647708835,4.974565862352952,1193997.3036318207,,,
1553.0,0.01,5.0,1641063.0,,,
1554.0,0.01,5.0,1641063.0,,,
1555.0,0.01,5.0,1641063.0,,,
1556.0,0.01,5.0,1641063.0,,,
1556.0,0.2948787245147704,5.219851376778851,1030339.0655186571,,,
1557.0,0.01,5.0,1641063.0,,,
1558.0,0.01,5.0,1641063.0,,,
1558.0,1.5978794718688147,0.6506699677826608,1422630.6904475945,,,
1558.0,0.9414388018030865,1.6887482157372913,1099989.9386987246,,,
1559.0,0.01,5.0,1641063.0,,,
1559.0,2.2854175813233706,3.96746919196446,1365555.1267639874,,,
1559.0,4.010580180172889,4.66211047054152,1179332.859925319,,,
1560.0,0.01,5.0,1641063.0,,,
1561.0,0.01,5.0,1641063.0,,,
1562.0,0.01,5.0,1641063.0,,,
1563.0,0.01,5.0,1641063.0,,,
1564.0,0.01,5.0,1641063.0,,,
1564.0,2.636753262886167,5.085358706224768,1646449.4292665874,,,
1565.0,0.01,5.0,1641063.0,,,
1566.0,0.01,5.0,1641063.0,,,
1567.0,0.01,5.0,1641063.0,,,
1567.0,0.3922801536590552,5.2957323113589645,1028469.3215510864,,,
1568.0,0.01,5.0,1641063.0,,,
1568.0,0.5467275765276784,4.93467526282162,1624033.8143261387,,,
1569.0,0.01,5.0,1641063.0,,,
1570.0,0.01,5.0,1641063.0,,,
1571.0,0.01,5.0,1641063.0,,,
1572.0,0.01,5.0,1641063.0,,,
1572.0,0.3439398115985449,5.1443124010210015,1387714.3062226959,,,
1573.0,0.01,5.0,1641063.0,,,
1573.0,4.276908440319731,9.365157734976147,801724.3497642028,,,
1574.0,0.01,5.0,1641063.0,,,
1575.0,0.01,5.0,1641063.0,,,
1576.0,0.01,5.0,1641063.0,,,
1577.0,0.01,5.0,1641063.0,,,
1577.0,2.458947311629882,3.943894154072303,1388630.235798392,,,
1578.0,0.01,5.0,1641063.0,,,
1579.0,0.01,5.0,1641063.0,,,
1579.0,1.0862460876892683,6.314448214679667,657254.9631288436,,,
1580.0,0.01,5.0,1641063.0,,,
1581.0,0.01,5.0,1641063.0,,,
1582.0,0.01,5.0,1641063.0,,,
1583.0,0.01,5.0,1641063.0,,,
1583.0,5.47826222742278,4.270198285037653,1619228.1084591313,,,
1584.0,0.01,5.0,1641063.0,,,
1585.0,0.01,5.0,1641063.0,,,
1586.0,0.01,5.0,1641063.0,,,
1587.0,0.01,5.0,1641063.0,,,
1587.0,1.2296139034118645,5.487932229770726,1419813.814797921,,,
1588.0,0.01,5.0,1641063.0,,,
1588.0,1.4460946989392063,5.245588905137558,1601162.953415768,,,
1588.0,9.806001505137061,7.059666451826485,1535494.3885697506,,,
1589.0,0.01,5.0,1641063.0,,,
1589.0,0.6831836773579388,5.4714891399530385,1103443.3578951973,,,
1590.0,0.01,5.0,1641063.0,,,
1591.0,0.01,5.0,1641063.0,,,
1592.0,0.01,5.0,1641063.0,,,
1593.0,0.01,5.0,1641063.0,,,
1594.0,0.01,5.0,1641063.0,,,
1594.0,0.2380168300624179,4.721964096447251,658533.6292534632,,,
1595.0,0.01,5.0,1641063.0,,,
1595.0,2.338402120803743,3.3741358788371674,1105649.0171507823,,,
1596.0,0.01,5.0,1641063.0,,,
1597.0,0.01,5.0,1641063.0,,,
1598.0,0.01,5.0,1641063.0,,,
1599.0,0.01,5.0,1641063.0,,,
1600.0,0.01,5.0,1641063.0,,,
